,time,BTC-USD,MA
2025-06-18 13:03:41,0.02489699074074074,104505.6132,104748.28934
2025-06-18 14:01:23,0.025342206790123455,104306.105,104769.733635
2025-06-18 15:03:21,0.025820344650205763,104643.5138,104784.702395
2025-06-18 16:03:42,0.026286008230452674,104829.8347,104780.59208
2025-06-18 17:03:30,0.026747427983539095,104454.0799,104780.49960499999
2025-06-18 18:03:30,0.027210390946502058,104438.3966,104773.478505
2025-06-18 19:00:22,0.02764917695473251,104166.9722,104760.995035
2025-06-18 20:03:43,0.02813798868312757,103970.1304,104730.35368999999
2025-06-18 21:03:32,0.028599537037037038,104848.5707,104732.87203
2025-06-18 22:03:27,0.029061856995884774,105057.001,104747.064665
2025-06-18 23:03:21,0.029524048353909465,104927.5447,104747.19886
2025-06-19 00:03:29,0.02998804012345679,104820.2945,104729.046305
2025-06-19 01:03:31,0.030451260288065843,105025.8485,104708.576395
2025-06-19 02:01:40,0.030899948559670782,104613.724,104666.76666499999
2025-06-19 03:00:54,0.03135699588477366,104892.031,104660.21460500002
2025-06-19 04:03:17,0.0318383487654321,105074.9655,104666.367145
2025-06-19 05:03:23,0.032302083333333335,105043.0062,104671.079805
2025-06-19 06:03:33,0.032766332304526746,104943.4896,104682.35123
2025-06-19 07:03:27,0.03322852366255144,104727.5535,104703.03002500001
2025-06-19 08:03:22,0.03369084362139918,104670.2895,104697.948225
2025-06-19 09:03:44,0.03415663580246914,104796.7044,104712.50278499999
2025-06-19 10:01:21,0.034601208847736625,104990.1447,104746.70477
2025-06-19 11:03:37,0.03508166152263374,104929.0301,104760.980585
2025-06-19 12:03:39,0.0355448816872428,104802.1549,104759.59659500001
2025-06-19 13:03:52,0.03600951646090535,104762.3767,104775.01143500001
2025-06-19 14:03:28,0.036469393004115225,104320.4352,104769.113365
2025-06-19 15:04:03,0.036936856995884775,104178.3348,104769.681495
2025-06-19 16:03:27,0.037395190329218106,104143.0939,104778.32967
2025-06-19 17:02:54,0.037853909465020576,104021.4855,104736.97541
2025-06-19 18:03:43,0.03832317386831276,104636.9215,104715.97143499998
2025-06-19 19:03:22,0.038783436213991766,104347.751,104686.98175
2025-06-19 20:03:41,0.03924884259259259,104265.3663,104659.23534
2025-06-19 21:03:33,0.039710776748971194,104303.8316,104623.134495
2025-06-19 22:03:36,0.04017412551440329,104399.3865,104612.41762
2025-06-19 23:03:39,0.04063747427983539,104639.2047,104599.77630499999
2025-06-20 00:03:34,0.04109979423868313,104682.8766,104580.17186
2025-06-20 01:03:43,0.041563914609053496,104715.3729,104563.790195
2025-06-20 02:03:30,0.042025205761316874,104770.991,104555.165265
2025-06-20 03:03:29,0.04248804012345679,104613.1153,104549.44335500001
2025-06-20 04:03:22,0.04295010288065844,104615.9254,104546.72515
2025-06-20 05:03:09,0.04341139403292181,104275.1717,104520.648515
2025-06-20 06:03:14,0.043875,104599.9811,104501.14033499999
2025-06-20 07:03:10,0.04433744855967078,104709.6276,104490.17021
2025-06-20 08:03:19,0.044801568930041155,105731.1771,104536.62132
2025-06-20 09:02:57,0.04526170267489712,106036.3758,104600.321275
2025-06-20 10:03:09,0.04572620884773663,105977.3672,104683.167875
2025-06-20 11:03:05,0.04618865740740741,105968.2763,104772.66494999999
2025-06-20 12:02:56,0.04665046296296296,106002.7315,104865.64683000001
2025-06-20 13:02:55,0.04711329732510288,105996.2156,104964.38333499999
2025-06-20 14:02:37,0.04757394547325103,105634.2366,105014.24909000001
2025-06-20 15:03:29,0.04804359567901235,104426.3756,105018.18032
2025-06-20 16:01:04,0.04848791152263374,104260.7942,105017.951715
2025-06-20 17:03:22,0.04896862139917695,103732.5774,104989.389005
2025-06-20 18:03:26,0.0494320987654321,103055.6194,104922.20065000001
2025-06-20 19:03:31,0.04989570473251029,103204.7962,104850.48022499999
2025-06-20 20:03:39,0.05035969650205761,103347.1984,104783.696315
2025-06-20 21:03:34,0.05082201646090535,103703.4037,104733.097855
2025-06-20 22:00:14,0.05125925925925926,103508.9753,104669.99707
2025-06-20 23:01:33,0.0517323816872428,103098.71,104594.276805
2025-06-21 00:02:43,0.05220434670781893,103291.807,104528.070885
2025-06-21 01:03:26,0.05267283950617284,103259.9073,104477.307665
2025-06-21 02:03:10,0.05313374485596708,103485.7275,104421.594985
2025-06-21 03:00:13,0.053573945473251026,103495.7621,104360.90171
2025-06-21 04:03:14,0.05406018518518518,103559.9718,104252.341445
2025-06-21 05:03:32,0.05452546296296296,103383.9423,104119.71977
2025-06-21 06:00:59,0.05496875,103429.2923,103992.31602500001
2025-06-21 07:02:42,0.055444958847736626,103581.0701,103872.955715
2025-06-21 08:03:16,0.05591229423868313,103471.4416,103746.39122
2025-06-21 09:03:39,0.05637821502057613,103738.0421,103633.482545
2025-06-21 10:02:54,0.05683539094650206,103880.8082,103545.811125
2025-06-21 11:02:34,0.05729578189300411,103839.2211,103516.4534
2025-06-21 12:03:45,0.057767875514403294,103900.884,103498.45789
2025-06-21 13:03:14,0.05822685185185185,103811.5123,103502.404635
2025-06-21 14:03:25,0.05869122942386831,103612.1583,103530.23157999999
2025-06-21 15:03:40,0.059156121399176954,103582.0305,103549.093295
2025-06-21 16:03:04,0.059614454732510286,103525.2069,103557.99372
2025-06-21 17:02:35,0.06007368827160494,103505.424,103548.094735
2025-06-21 18:03:30,0.06054372427983539,103232.3904,103534.26548999999
2025-06-21 19:03:26,0.06100617283950617,102871.2869,103522.894335
2025-06-21 20:03:32,0.06146990740740741,102380.0269,103477.30533
2025-06-21 21:03:36,0.06193338477366255,102857.804,103457.200165
2025-06-21 22:03:26,0.06239506172839506,101588.3143,103362.329505
2025-06-21 23:03:41,0.0628599537037037,101824.5411,103278.768455
2025-06-22 00:03:24,0.0633207304526749,102092.1295,103205.37634
2025-06-22 01:03:19,0.06378305041152263,102949.0907,103183.63376
2025-06-22 02:03:25,0.06424678497942386,102511.706,103137.754445
2025-06-22 03:03:33,0.06471077674897119,102372.1165,103077.306765
2025-06-22 04:03:25,0.06517271090534979,102328.9343,103020.1814
2025-06-22 05:03:29,0.06563618827160494,102598.1943,102963.18901
2025-06-22 06:03:24,0.06609850823045267,102751.2194,102906.70956999999
2025-06-22 07:03:39,0.06656340020576132,102750.9896,102852.297995
2025-06-22 08:03:15,0.0670232767489712,102431.3058,102778.819085
2025-06-22 09:03:11,0.06748572530864197,102653.0572,102720.89633
2025-06-22 10:03:32,0.0679513888888889,102236.8803,102652.13243000001
2025-06-22 11:03:24,0.0684133230452675,102498.5034,102597.956075
2025-06-22 12:03:10,0.06887448559670782,102732.2324,102558.30734999999
2025-06-22 13:03:30,0.06934002057613169,102737.3966,102519.90598000001
2025-06-22 14:03:37,0.06980388374485597,100818.3535,102399.204135
2025-06-22 15:03:38,0.07026697530864197,99561.7835,102233.72896499999
2025-06-22 16:03:15,0.07072698045267489,99161.144,102072.78482
2025-06-22 17:03:44,0.07119367283950617,99518.5079,101905.82001499999
2025-06-22 18:03:40,0.07165612139917696,99589.666,101805.8876
2025-06-22 19:03:29,0.07211766975308642,99547.1183,101692.01646
2025-06-22 20:01:42,0.07256687242798354,98974.6696,101536.143465
2025-06-22 21:03:25,0.07304308127572016,99514.84,101364.43093
2025-06-22 22:03:44,0.07350848765432098,99281.8632,101202.93879000001
2025-06-22 23:01:05,0.07395100308641975,100744.7964,101121.572785
2025-06-23 00:03:24,0.074431841563786,100904.1571,101050.333925
2025-06-23 01:03:32,0.07489583333333333,101095.5755,100975.202985
2025-06-23 02:03:38,0.07535956790123456,101100.3732,100892.660675
2025-06-23 03:03:39,0.07582265946502058,101285.226,100819.37249499999
2025-06-23 04:01:16,0.07626723251028807,101156.7901,100755.64671
2025-06-23 05:03:35,0.07674807098765432,101211.9157,100683.58963500001
2025-06-23 06:03:47,0.07721257716049383,101716.499,100657.57057
2025-06-23 07:03:35,0.07767399691358025,101833.1484,100624.30282
2025-06-23 08:03:18,0.07813477366255143,101954.5587,100585.419135
2025-06-23 09:03:42,0.07860082304526748,101885.8593,100542.84227
2025-06-23 10:03:22,0.07906121399176955,101559.3441,100579.8918
2025-06-23 11:05:17,0.07953896604938272,101516.1709,100677.61117
2025-06-23 12:03:35,0.07998881172839506,101326.1438,100785.86116
2025-06-23 13:03:30,0.0804511316872428,101545.9156,100887.231545
2025-06-23 14:03:04,0.08091075102880659,102259.3483,101020.71566
2025-06-23 15:03:40,0.08137834362139917,101714.8337,101129.10143
2025-06-23 16:03:30,0.08184002057613168,101484.6874,101254.60232
2025-06-23 17:03:30,0.08230298353909465,100545.6108,101306.14086
2025-06-23 18:03:35,0.08276658950617284,102384.7524,101461.28532
2025-06-23 19:03:22,0.08322788065843621,103056.5445,101576.872725
2025-06-23 20:03:32,0.08369212962962963,103124.5439,101687.892065
2025-06-23 21:00:32,0.08413194444444444,103770.1756,101821.62207000001
2025-06-23 22:03:22,0.0846167695473251,103749.8712,101954.09697
2025-06-23 23:03:24,0.08507998971193416,105508.5415,102165.262745
2025-06-24 00:03:36,0.08554449588477367,105471.025,102380.97449
2025-06-24 01:00:42,0.08598508230452676,105131.4013,102576.94876999999
2025-06-24 02:03:09,0.08646694958847737,105322.832,102757.26542
2025-06-24 03:03:31,0.08693274176954732,104921.9032,102911.70316
2025-06-24 04:03:24,0.08739480452674897,105013.0716,103064.628805
2025-06-24 05:03:09,0.08785583847736625,104919.663,103216.31899
2025-06-24 06:03:25,0.08832085905349794,105447.1127,103410.70742
2025-06-24 07:03:36,0.08878523662551441,105730.0519,103621.40147
2025-06-24 08:07:38,0.08927932098765431,105065.9574,103808.39215
2025-06-24 09:03:20,0.08970910493827161,105046.6374,103983.42824000001
2025-06-24 10:03:20,0.09017206790123457,105265.8658,104133.75411499999
2025-06-24 11:02:47,0.09063078703703703,105341.5301,104315.088935
2025-06-24 12:03:31,0.09109940843621399,105241.2482,104502.916975
2025-06-24 13:00:49,0.09154153806584363,105188.841,104735.07848499999
2025-06-24 14:03:24,0.0920244341563786,105072.0078,104869.441255
2025-06-24 15:01:38,0.09247376543209876,105525.6721,104992.89763500002
2025-06-24 16:03:41,0.09295254629629629,105331.189,105103.22989
2025-06-24 17:03:06,0.09341100823045267,106041.8191,105216.81206499999
2025-06-24 18:03:39,0.09387821502057613,106083.5013,105333.49357
2025-06-24 19:03:26,0.09433950617283951,105673.1203,105341.72250999999
2025-06-24 20:03:42,0.09480452674897119,105477.733,105342.05791
2025-06-24 21:03:52,0.09526877572016461,106091.8571,105390.0807
2025-06-24 22:03:46,0.0957309670781893,106034.2182,105425.65001000001
2025-06-24 23:03:23,0.09619097222222223,106028.4558,105480.97764000001
2025-06-25 00:03:27,0.09665444958847737,106035.7103,105532.10957500001
2025-06-25 01:03:29,0.09711766975308642,106341.1666,105603.18475500001
2025-06-25 02:03:46,0.09758281893004116,106402.4757,105650.952905
2025-06-25 03:01:23,0.09802739197530864,106564.2183,105692.661225
2025-06-25 04:02:42,0.09850051440329217,106312.5209,105754.98939999999
2025-06-25 05:02:55,0.09896514917695473,106210.7029,105813.19267500001
2025-06-25 06:03:25,0.09943197016460906,106324.793,105866.139035
2025-06-25 07:02:57,0.09989133230452675,106462.6991,105922.19748499998
2025-06-25 08:00:05,0.10033217592592593,106671.6643,105993.71828999999
2025-06-25 09:03:13,0.1008193158436214,106523.9013,106060.47130499998
2025-06-25 10:03:28,0.10128420781893004,106671.1614,106140.428985
2025-06-25 11:01:36,0.10173276748971194,107084.7826,106218.38451
2025-06-25 12:03:22,0.1022093621399177,107219.1809,106312.784105
2025-06-25 13:03:17,0.10267168209876543,107236.7859,106372.53244499999
2025-06-25 14:03:46,0.1031383744855967,107984.7667,106467.59571499999
2025-06-25 15:01:01,0.10358011831275721,107752.8523,106571.582315
2025-06-25 16:03:27,0.10406185699588477,107100.0008,106652.695705
2025-06-25 17:03:49,0.10452764917695473,107131.7404,106704.68987
2025-06-25 18:03:36,0.10498894032921811,107345.8319,106770.27055500001
2025-06-25 19:03:30,0.1054511316872428,107452.9391,106841.49472
2025-06-25 20:03:33,0.1059144804526749,107723.172,106925.867805
2025-06-25 21:02:05,0.10636612654320987,107822.5872,106999.938835
2025-06-25 22:05:05,0.10685223765432099,107519.2317,107055.77663499999
2025-06-25 23:03:34,0.10730349794238683,107338.5282,107094.49213
2025-06-26 00:03:21,0.1077647890946502,107238.5305,107140.79261
2025-06-26 01:03:14,0.10822685185185185,107400.6096,107200.28794500002
2025-06-26 02:02:33,0.10868454218106996,107675.7396,107267.835275
2025-06-26 03:03:48,0.10915715020576132,107961.9084,107342.79574
2025-06-26 04:03:34,0.10961831275720164,107902.0986,107404.31745500001
2025-06-26 05:03:20,0.11007947530864197,107858.3688,107471.04083
2025-06-26 06:03:41,0.1105451388888889,107636.5481,107519.310165
2025-06-26 07:03:06,0.11100360082304526,107797.0595,107554.92401
2025-06-26 08:03:20,0.11146836419753087,107896.7401,107588.80196999999
2025-06-26 09:03:28,0.11193235596707819,107806.5872,107617.292035
2025-06-26 10:00:17,0.11237075617283951,107387.9651,107587.45195500001
2025-06-26 11:03:34,0.11285905349794238,107413.2232,107570.47049999998
2025-06-26 12:03:35,0.1133221450617284,107353.1595,107583.12843499999
2025-06-26 13:03:32,0.11378472222222222,107198.8751,107586.48517
2025-06-26 14:03:32,0.11424768518518519,106965.0955,107567.44835
2025-06-26 15:03:33,0.11471077674897119,107548.8849,107572.24564000001
2025-06-26 16:03:15,0.11517142489711935,107247.0374,107548.43891
2025-06-26 17:04:10,0.1156414609053498,107192.5805,107516.938575
2025-06-26 18:03:05,0.11609606481481481,107269.6692,107504.46045000001
2025-06-26 19:03:39,0.11656340020576132,107400.9601,107507.582045
2025-06-26 20:03:48,0.1170275205761317,107572.2462,107524.26783
2025-06-26 21:01:50,0.1174753086419753,107791.9973,107543.83721499999
2025-06-26 22:03:45,0.11795306069958848,107038.5761,107511.97904
2025-06-26 23:03:41,0.11841550925925926,107027.6883,107465.268035
2025-06-27 00:03:12,0.11887474279835392,106977.318,107419.02900499999
2025-06-27 01:03:46,0.11934207818930041,106757.791,107364.00011499999
2025-06-27 02:03:42,0.1198045267489712,107151.5307,107339.749245
2025-06-27 03:03:44,0.12026774691358025,107312.052,107315.49887000001
2025-06-27 04:03:08,0.12072608024691359,107537.1629,107297.52001000001
2025-06-27 05:03:20,0.12119058641975308,107558.9664,107285.13897
2025-06-27 06:03:31,0.12165496399176955,107383.6028,107284.92085499999
2025-06-27 07:03:44,0.1221195987654321,107371.2645,107282.82291999999
2025-06-27 08:01:32,0.12256558641975308,106952.2534,107262.777615
2025-06-27 09:03:47,0.12304591049382715,107027.1269,107254.19020500002
2025-06-27 10:03:57,0.12351015946502057,107130.3069,107262.450775
2025-06-27 11:03:22,0.12396862139917696,107049.1762,107237.46534
2025-06-27 12:03:46,0.124434670781893,107003.1032,107225.26862999999
2025-06-27 13:03:39,0.12489673353909465,106741.8758,107202.73339499999
2025-06-27 14:03:19,0.12535712448559672,106767.2642,107177.613145
2025-06-27 15:03:37,0.1258224022633745,106556.4445,107135.387365
2025-06-27 16:00:41,0.12626273148148148,107366.6072,107125.105415
2025-06-27 17:03:28,0.12674717078189301,107495.8067,107110.295885
2025-06-27 18:03:27,0.1272100051440329,106841.5921,107100.446685
2025-06-27 19:03:50,0.12767592592592591,106679.0976,107083.01715
2025-06-27 20:03:47,0.12813850308641975,106949.5209,107081.62729499998
2025-06-27 21:03:49,0.1286017232510288,107135.8726,107100.53137499999
2025-06-27 22:03:49,0.12906468621399178,107149.3871,107100.424195
2025-06-27 23:03:48,0.12952752057613168,107156.1857,107092.63088
2025-06-28 00:03:50,0.12999074074074074,107085.4018,107070.04282499998
2025-06-28 01:03:41,0.1304525462962963,107152.7145,107049.73022999999
2025-06-28 02:03:44,0.1309158950617284,107117.367,107036.41844
2025-06-28 03:03:24,0.13137628600823045,107150.9524,107025.402835
2025-06-28 04:05:12,0.1318531378600823,107331.2925,107044.35479000001
2025-06-28 05:01:37,0.13228845164609054,107229.3822,107054.46755500001
2025-06-28 06:03:41,0.13276736111111112,107320.7653,107063.990475
2025-06-28 07:00:18,0.1332042181069959,107453.4214,107084.20273499998
